"Date","Price","Open","High","Low","Change %"
"01/20/2015","202.01","205.55","205.55","202.01","-1.72%"
"01/19/2015","205.55","205.66","205.66","205.55","-0.05%"
"01/16/2015","205.65","209.26","209.26","205.65","-0.57%"
"01/15/2015","206.83","209.28","209.28","206.83","2.73%"
"01/14/2015","201.34","209.28","209.28","201.34","-1.78%"
"01/13/2015","204.98","209.28","209.28","204.98","-1.84%"
"01/12/2015","208.82","205.03","208.82","205.03","3.42%"
"01/09/2015","201.92","205.03","205.03","201.92","-2.22%"
"01/08/2015","206.50","209.88","209.88","206.50","-1.84%"
"01/07/2015","210.37","219.55","219.55","210.37","-4.19%"
"01/06/2015","219.57","223.07","223.07","219.57","-2.23%"
"01/05/2015","224.58","207.94","224.58","207.94","7.99%"
"01/02/2015","207.97","201.08","207.97","201.08","3.43%"
"01/01/2015","201.08","201.06","201.08","201.06","0.01%"
"12/31/2014","201.06","196.63","201.06","196.63","2.25%"
"12/30/2014","196.64","187.82","196.64","187.82","4.67%"
"12/29/2014","187.86","182.43","187.86","182.43","2.98%"
"12/26/2014","182.43","182.43","182.43","182.43","0.00%"
"12/25/2014","182.43","182.43","182.43","182.43","0.01%"
"12/24/2014","182.41","182.53","182.53","182.41","-0.04%"
"12/23/2014","182.48","181.51","182.48","181.51","0.54%"
"12/22/2014","181.50","209.68","209.68","181.50","-0.59%"
"12/19/2014","182.57","209.68","209.68","182.57","-11.66%"
"12/18/2014","206.67","209.68","209.68","206.67","1.20%"
"12/17/2014","204.22","237.36","237.36","204.22","-13.07%"
"12/16/2014","234.92","240.61","240.61","234.92","-1.94%"
"12/15/2014","239.57","209.88","239.57","209.88","14.63%"
"12/12/2014","209.00","190.94","209.00","190.94","10.61%"
"12/11/2014","188.95","186.91","188.95","186.91","4.64%"
"12/10/2014","180.58","175.21","180.58","175.21","2.48%"
"12/09/2014","176.21","176.76","176.76","176.21","-0.32%"
"12/08/2014","176.77","164.30","176.77","164.30","8.12%"
"12/05/2014","163.49","159.23","163.49","159.23","3.79%"
"12/04/2014","157.52","155.58","157.52","155.58","0.62%"
"12/03/2014","156.55","161.97","161.97","156.55","-3.61%"
"12/02/2014","162.42","160.41","162.42","160.41","0.95%"
"12/01/2014","160.89","151.56","160.89","151.56","6.14%"
"11/28/2014","151.58","151.58","151.58","151.58","0.00%"
"11/27/2014","151.58","151.57","151.58","151.57","0.00%"
"11/26/2014","151.58","155.49","155.49","151.58","-2.53%"
"11/25/2014","155.51","167.30","167.30","155.51","-7.05%"
"11/24/2014","167.31","170.66","170.66","167.31","6.92%"
"11/21/2014","156.48","170.66","170.66","156.48","-8.84%"
"11/20/2014","171.66","174.65","174.65","171.66","-1.97%"
"11/19/2014","175.11","182.41","182.41","175.11","-4.64%"
"11/18/2014","183.64","185.87","186.36","183.64","-1.20%"
"11/17/2014","185.87","183.38","185.87","183.38","1.35%"
"11/14/2014","183.40","176.31","183.40","176.31","4.44%"
"11/13/2014","175.60","172.63","175.60","172.63","1.72%"
"11/12/2014","172.63","169.96","172.63","169.96","1.57%"
"11/11/2014","169.96","169.99","169.99","169.96","0.00%"
"11/10/2014","169.96","169.96","169.96","169.96","-0.54%"
"11/07/2014","170.88","167.77","170.88","167.77","2.76%"
"11/06/2014","166.29","163.81","166.29","160.89","3.83%"
"11/05/2014","160.15","160.90","163.81","160.15","-2.38%"
"11/04/2014","164.06","152.57","164.06","152.57","2.28%"
"11/03/2014","160.40","152.57","160.40","152.57","5.14%"
"10/31/2014","152.56","152.56","152.56","152.56","3.71%"
"10/30/2014","147.10","154.05","154.05","147.10","-4.51%"
"10/29/2014","154.04","156.19","156.19","154.04","-1.38%"
"10/28/2014","156.19","165.72","165.72","156.19","-5.76%"
"10/27/2014","165.73","160.83","165.73","160.83","3.05%"
"10/24/2014","160.83","160.83","160.83","160.83","-5.25%"
"10/23/2014","169.74","165.77","169.74","165.77","2.40%"
"10/22/2014","165.76","166.24","166.24","165.76","-0.29%"
"10/21/2014","166.24","157.39","166.24","157.39","5.62%"
"10/20/2014","157.39","153.28","157.39","153.28","2.69%"
"10/17/2014","153.26","167.22","167.22","153.26","-6.39%"
"10/16/2014","163.73","167.22","167.22","163.73","-2.14%"
"10/15/2014","167.31","157.30","167.31","157.30","6.32%"
"10/14/2014","157.37","158.59","158.59","157.37","-0.77%"
"10/13/2014","158.59","158.59","158.59","158.59","0.01%"
"10/10/2014","158.57","158.57","158.57","158.57","2.53%"
"10/09/2014","154.66","155.16","155.16","154.66","-0.32%"
"10/08/2014","155.16","155.16","155.16","155.16","2.17%"
"10/07/2014","151.86","151.86","151.86","151.86","-4.69%"
"10/06/2014","159.34","159.34","159.34","159.34","-8.21%"
"10/03/2014","173.59","173.59","173.59","173.59","-0.26%"
"10/02/2014","174.05","174.05","174.05","174.05","-0.80%"
"10/01/2014","175.45","175.44","175.44","175.44","0.68%"
"09/30/2014","174.27","174.26","174.26","174.26","-0.43%"
"09/29/2014","175.02","175.02","175.02","175.02","7.51%"
"09/26/2014","162.80","162.80","162.80","162.80","1.23%"
"09/25/2014","160.82","160.81","160.81","160.81","5.62%"
"09/24/2014","152.27","158.38","158.38","152.26","-3.86%"
"09/23/2014","158.38","158.38","158.38","158.38","0.00%"
"09/22/2014","158.38","158.38","158.38","158.38","11.70%"
"09/19/2014","141.79","139.35","141.79","139.35","1.75%"
"09/18/2014","139.35","139.34","139.35","139.34","0.01%"
"09/17/2014","139.34","139.34","139.34","139.34","0.72%"
"09/16/2014","138.34","146.18","146.18","138.34","-5.36%"
"09/15/2014","146.18","145.62","146.18","145.62","0.38%"
"09/12/2014","145.62","136.38","145.62","136.38","6.78%"
"09/11/2014","136.38","139.37","139.37","136.38","-1.94%"
"09/10/2014","139.08","139.37","139.37","139.08","-0.21%"
"09/09/2014","139.37","130.50","139.37","130.50","6.81%"
"09/08/2014","130.49","130.49","130.49","130.49","1.91%"
"09/05/2014","128.05","129.05","129.05","128.05","-0.01%"
"09/04/2014","128.06","123.62","128.06","123.62","3.59%"
"09/03/2014","123.62","127.73","127.73","123.62","-3.22%"
"09/02/2014","127.73","128.37","128.37","127.73","-0.50%"
"09/01/2014","128.37","128.37","128.37","128.37","-0.01%"
"08/29/2014","128.38","131.00","131.00","128.38","-2.00%"
"08/28/2014","131.00","132.76","132.76","131.00","-0.98%"
"08/27/2014","132.30","134.24","134.24","132.30","-1.46%"
"08/26/2014","134.26","138.36","138.36","134.26","-2.96%"
"08/25/2014","138.36","139.51","139.51","138.36","-0.82%"
"08/22/2014","139.51","137.20","139.51","137.20","1.68%"
"08/21/2014","137.20","137.56","137.56","137.20","-0.25%"
"08/20/2014","137.55","137.05","137.55","137.05","0.37%"
"08/19/2014","137.04","138.86","138.86","137.04","-1.31%"
"08/18/2014","138.86","144.07","144.07","138.86","-3.62%"
"08/15/2014","144.07","147.81","147.81","144.07","-0.56%"
"08/14/2014","144.88","148.12","148.12","144.88","0.13%"
"08/13/2014","144.69","149.77","149.77","144.69","-2.65%"
"08/12/2014","148.63","150.74","150.74","148.63","-1.29%"
"08/11/2014","150.57","154.18","154.18","150.57","1.09%"
"08/08/2014","148.95","156.12","156.12","148.95","-4.60%"
"08/07/2014","156.13","162.79","162.79","153.19","-4.09%"
"08/06/2014","162.79","154.53","162.79","154.53","5.34%"
"08/05/2014","154.54","148.45","154.54","148.45","2.86%"
"08/04/2014","150.25","151.84","151.84","150.25","-1.07%"
"08/01/2014","151.88","150.93","151.88","150.93","0.63%"
"07/31/2014","150.93","143.45","150.93","143.45","6.94%"
"07/30/2014","141.14","141.78","141.78","141.14","-0.22%"
"07/29/2014","141.45","139.50","141.45","139.50","1.40%"
"07/28/2014","139.50","136.86","139.50","136.86","1.93%"
"07/25/2014","136.86","133.94","136.86","133.94","2.18%"
"07/24/2014","133.94","132.28","133.94","132.28","1.25%"
"07/23/2014","132.28","144.37","144.37","132.28","0.00%"
"07/22/2014","132.28","132.28","132.28","132.28","-5.03%"
"07/21/2014","139.29","138.35","144.37","138.35","0.68%"
"07/18/2014","138.35","144.37","144.37","144.37","-4.17%"
"07/17/2014","144.37","142.10","144.37","142.10","1.60%"
"07/16/2014","142.10","142.76","142.76","142.10","-0.46%"
"07/15/2014","142.75","141.44","142.75","141.44","0.93%"
"07/14/2014","141.44","142.23","142.23","141.44","-3.36%"
"07/11/2014","146.36","142.23","146.36","142.23","2.90%"
"07/10/2014","142.23","140.30","142.23","140.30","1.36%"
"07/09/2014","140.32","142.73","142.73","140.32","-1.69%"
"07/08/2014","142.73","141.45","142.73","141.45","0.90%"
"07/07/2014","141.45","140.98","141.45","140.98","0.33%"
"07/04/2014","140.98","140.27","141.83","140.27","-0.01%"
"07/03/2014","140.99","141.80","141.80","140.99","-0.57%"
"07/02/2014","141.80","139.32","141.80","139.32","1.78%"
"07/01/2014","139.32","140.12","140.12","139.32","-0.58%"
"06/30/2014","140.13","138.97","140.13","138.97","0.83%"
"06/27/2014","138.97","137.04","138.97","136.03","1.41%"
"06/26/2014","137.04","134.48","137.04","134.48","1.97%"
"06/25/2014","134.39","137.68","137.68","134.39","-2.39%"
"06/24/2014","137.68","138.17","138.17","137.68","-0.35%"
"06/23/2014","138.17","138.99","138.99","138.17","-0.59%"
"06/20/2014","138.99","136.87","138.99","136.87","1.91%"
"06/19/2014","136.39","135.74","136.39","135.74","0.48%"
"06/18/2014","135.74","136.43","136.43","135.74","-0.51%"
"06/17/2014","136.43","136.43","136.43","136.43","0.89%"
"06/16/2014","135.23","135.25","135.25","135.23","-0.01%"
"06/13/2014","135.25","137.19","137.19","135.25","-1.41%"
"06/12/2014","137.19","134.72","137.19","134.72","1.83%"
"06/11/2014","134.72","134.24","134.72","134.24","0.36%"
"06/10/2014","134.24","133.75","134.24","133.75","0.37%"
"06/09/2014","133.75","133.74","133.75","133.74","0.01%"
"06/06/2014","133.74","138.16","138.16","133.74","-3.20%"
"06/05/2014","138.16","139.64","139.64","138.16","-1.06%"
"06/04/2014","139.64","140.63","140.63","139.64","-0.70%"
"06/03/2014","140.63","141.31","141.31","140.63","0.70%"
"06/02/2014","139.65","139.65","139.65","139.65","-0.09%"
"05/30/2014","139.78","143.74","143.74","139.78","0.72%"
"05/29/2014","138.78","143.74","143.74","138.78","-3.45%"
"05/28/2014","143.74","146.71","146.71","143.74","-2.02%"
"05/27/2014","146.71","146.37","146.71","146.37","2.55%"
"05/26/2014","143.06","147.75","147.75","143.06","-2.26%"
"05/23/2014","146.37","150.47","150.47","146.37","-1.56%"
"05/22/2014","148.69","147.69","148.69","147.69","0.20%"
"05/21/2014","148.39","147.69","148.39","147.69","0.47%"
"05/20/2014","147.69","144.38","147.69","144.38","2.29%"
"05/19/2014","144.38","146.38","146.38","144.38","-1.37%"
"05/16/2014","146.38","147.03","147.03","146.38","-0.44%"
"05/15/2014","147.03","143.72","147.03","143.72","-1.04%"
"05/14/2014","148.58","148.58","148.58","148.58","3.14%"
"05/13/2014","144.05","144.81","144.81","144.05","0.22%"
"05/12/2014","143.74","144.06","144.06","143.74","-0.56%"
"05/09/2014","144.55","140.60","144.55","140.60","2.81%"
"05/08/2014","140.60","141.42","141.42","139.12","-0.58%"
"05/07/2014","141.42","141.42","141.42","141.42","-0.46%"
"05/06/2014","142.08","141.43","142.08","141.43","0.46%"
"05/05/2014","141.43","141.45","141.45","141.43","-0.01%"
"05/02/2014","141.45","143.37","143.37","141.45","-1.34%"
"05/01/2014","143.37","140.74","143.37","140.74","1.40%"
"04/30/2014","141.39","143.36","143.36","141.39","-1.37%"
"04/29/2014","143.36","146.95","146.95","143.36","-2.44%"
"04/28/2014","146.95","148.90","148.90","146.95","-1.30%"
"04/25/2014","148.89","147.36","148.89","147.36","1.04%"
"04/24/2014","147.36","148.21","148.21","147.36","-0.57%"
"04/23/2014","148.21","146.63","148.21","146.63","1.08%"
"04/22/2014","146.63","147.22","147.22","146.63","-0.40%"
"04/21/2014","147.22","152.94","152.94","146.63","-3.74%"
"04/18/2014","152.94","152.94","152.94","152.94","2.83%"
"04/17/2014","148.73","150.95","150.95","148.73","-1.47%"
"04/16/2014","150.95","152.91","152.91","150.95","-1.28%"
"04/15/2014","152.91","151.17","152.91","151.17","1.14%"
"04/14/2014","151.18","153.38","153.38","151.18","-1.43%"
"04/11/2014","153.38","150.65","153.38","150.65","1.81%"
"04/10/2014","150.65","151.67","151.67","150.65","-1.62%"
"04/09/2014","153.13","154.10","154.10","153.13","-0.63%"
"04/08/2014","154.10","152.37","154.10","152.37","1.14%"
"04/07/2014","152.37","161.72","161.72","152.37","-5.78%"
"04/04/2014","161.72","169.99","169.99","161.72","-4.86%"
"04/03/2014","169.99","158.07","169.99","158.07","7.54%"
"04/02/2014","158.07","158.07","158.07","158.07","-5.64%"
"04/01/2014","167.51","168.99","168.99","167.51","-0.88%"
"03/31/2014","168.99","150.20","168.99","150.20","6.92%"
"03/28/2014","158.05","155.34","158.05","155.34","1.74%"
"03/27/2014","155.34","166.68","166.68","155.34","-6.80%"
"03/26/2014","166.68","172.28","172.28","166.68","-3.25%"
"03/25/2014","172.28","178.24","178.24","172.28","-3.34%"
"03/24/2014","178.23","179.03","179.03","178.23","-0.45%"
"03/21/2014","179.04","174.37","181.33","174.37","-1.26%"
"03/20/2014","181.33","174.37","181.33","174.37","5.17%"
"03/19/2014","172.41","170.39","172.41","170.39","1.38%"
"03/18/2014","170.06","175.17","175.17","170.06","-2.92%"
"03/17/2014","175.17","180.90","180.90","175.17","-3.17%"
"03/14/2014","180.90","179.80","180.90","179.80","0.75%"
"03/13/2014","179.55","176.92","179.55","176.92","1.49%"
"03/12/2014","176.92","180.54","180.54","176.92","-2.01%"
"03/11/2014","180.54","173.99","180.54","173.99","3.76%"
"03/10/2014","173.99","170.76","173.99","170.76","1.89%"
"03/07/2014","170.76","154.14","170.76","154.14","10.78%"
"03/06/2014","154.14","165.70","165.70","154.14","-0.95%"
"03/05/2014","155.62","155.13","165.70","155.13","-6.08%"
"03/04/2014","165.70","174.94","174.94","165.70","-5.28%"
"03/03/2014","174.94","170.38","174.94","170.38","2.67%"
"02/28/2014","170.39","169.30","170.39","157.53","0.64%"
"02/27/2014","169.30","176.26","176.26","168.70","-3.95%"
"02/26/2014","176.26","176.26","176.26","176.26","3.00%"
"02/25/2014","171.12","177.89","177.89","168.70","1.43%"
"02/24/2014","168.70","177.89","177.89","168.70","-5.17%"
"02/21/2014","177.89","180.32","180.32","177.89","-1.35%"
"02/20/2014","180.32","186.93","186.93","186.93","-3.54%"
"02/19/2014","186.93","185.58","186.93","185.58","0.99%"
"02/18/2014","185.09","184.19","185.09","184.19","0.48%"
"02/17/2014","184.20","184.80","184.80","184.20","-0.32%"
"02/14/2014","184.80","189.00","189.00","184.80","-2.22%"
"02/13/2014","189.00","190.40","190.40","189.00","-0.74%"
"02/12/2014","190.40","185.49","190.40","185.49","2.65%"
"02/11/2014","185.49","188.07","188.07","185.49","-1.37%"
"02/10/2014","188.07","183.07","188.07","183.07","2.73%"
"02/07/2014","183.07","184.81","184.81","183.07","-0.94%"
"02/06/2014","184.81","190.68","190.68","184.81","-3.08%"
"02/05/2014","190.68","197.95","197.95","190.68","-3.67%"
"02/04/2014","197.95","207.85","207.85","197.95","-4.76%"
"02/03/2014","207.85","205.43","207.85","205.43","1.18%"
"01/31/2014","205.43","203.32","205.43","203.32","1.04%"
"01/30/2014","203.32","205.34","205.34","203.32","-0.98%"
"01/29/2014","205.34","203.16","208.20","203.16","1.07%"
"01/28/2014","203.16","209.10","209.10","203.16","-2.84%"
"01/27/2014","209.10","208.20","209.10","208.20","1.40%"
"01/24/2014","206.22","202.42","206.22","202.42","1.88%"
"01/23/2014","202.42","195.83","202.42","195.83","3.37%"
"01/22/2014","195.83","192.02","195.83","192.02","1.98%"
"01/21/2014","192.02","193.98","193.98","192.02","-1.00%"
"01/20/2014","193.96","194.64","194.64","193.96","-0.35%"
"01/17/2014","194.64","197.08","197.08","194.64","-1.24%"
"01/16/2014","197.08","194.52","197.08","194.52","1.32%"
"01/15/2014","194.52","196.01","196.01","194.52","-0.76%"
"01/14/2014","196.01","194.87","196.01","194.87","0.59%"
"01/13/2014","194.87","191.83","194.87","191.83","1.58%"
"01/10/2014","191.83","193.01","193.01","191.83","-0.74%"
"01/09/2014","193.26","193.26","193.26","189.08","0.00%"
"01/08/2014","193.26","189.08","193.26","189.08","2.21%"
"01/07/2014","189.08","185.91","189.08","185.91","1.71%"
"01/06/2014","185.91","187.25","187.25","185.91","-0.72%"
"01/03/2014","187.25","194.64","194.64","187.25","-3.80%"
"01/02/2014","194.64","191.05","194.64","172.03","1.87%"
"01/01/2014","191.06","191.89","191.89","191.06","-0.43%"
"12/31/2013","191.89","191.87","191.89","191.87","0.01%"
"12/30/2013","191.87","187.29","191.87","187.29","2.45%"
"12/27/2013","187.29","184.20","187.29","184.20","1.68%"
"12/26/2013","184.20","184.19","184.20","184.19","0.01%"
"12/25/2013","184.19","184.19","184.19","184.19","0.00%"
"12/24/2013","184.19","184.22","184.22","167.48","-0.02%"
"12/23/2013","184.22","184.98","184.98","184.22","-0.41%"
"12/20/2013","184.98","179.69","184.98","179.69","3.39%"
"12/19/2013","178.92","182.56","182.56","178.92","-0.16%"
"12/18/2013","179.20","182.56","182.56","179.20","-1.84%"
"12/17/2013","182.56","181.11","182.56","179.14","0.80%"
"12/16/2013","181.11","179.14","181.11","179.14","1.10%"
"12/13/2013","179.14","178.04","179.14","178.04","0.62%"
"12/12/2013","178.04","185.70","185.70","178.04","-4.12%"
"12/11/2013","185.70","184.81","185.70","183.02","1.46%"
"12/10/2013","183.02","184.81","184.81","183.02","-0.89%"
"12/09/2013","184.67","190.63","190.63","184.67","-3.13%"
"12/06/2013","190.63","202.12","202.12","190.63","-5.68%"
"12/05/2013","202.12","192.72","212.64","192.72","-4.95%"
"12/04/2013","212.64","212.29","212.64","192.72","0.16%"
"12/03/2013","212.29","211.72","212.29","211.72","0.27%"
"12/02/2013","211.72","203.47","211.72","203.47","4.05%"
"11/29/2013","203.47","202.96","203.47","202.96","0.25%"
"11/28/2013","202.96","203.47","203.47","202.96","-0.25%"
"11/27/2013","203.47","202.46","203.47","202.46","0.50%"
"11/26/2013","202.46","200.27","202.46","200.27","1.14%"
"11/25/2013","200.17","200.57","200.57","195.13","2.58%"
"11/22/2013","195.13","197.66","200.57","195.13","-2.60%"
"11/21/2013","200.33","192.15","200.33","192.15","1.35%"
"11/20/2013","197.66","197.66","197.66","197.66","2.87%"
"11/19/2013","192.15","184.37","192.15","184.37","4.22%"
"11/18/2013","184.37","188.27","188.27","184.37","-2.07%"
"11/15/2013","188.27","194.93","194.93","188.27","-3.23%"
"11/14/2013","194.56","194.56","194.56","194.56","-3.73%"
"11/13/2013","202.09","207.65","207.65","202.09","-2.29%"
"11/12/2013","206.83","203.24","206.83","203.24","1.74%"
"11/11/2013","203.30","203.30","203.30","203.30","0.00%"
"11/08/2013","203.30","192.29","203.30","192.29","5.73%"
"11/07/2013","192.29","189.04","192.29","186.00","3.38%"
"11/06/2013","186.00","178.81","189.04","178.81","0.30%"
"11/05/2013","185.45","178.81","185.45","178.81","3.71%"
"11/04/2013","178.81","180.52","180.52","178.81","-0.95%"
"11/01/2013","180.52","172.28","180.52","172.28","4.78%"
"10/31/2013","172.28","157.26","172.28","157.26","9.55%"
"10/30/2013","157.26","155.81","159.44","155.81","0.23%"
"10/29/2013","156.90","155.67","156.90","155.67","0.79%"
"10/28/2013","155.67","155.66","155.67","155.66","0.01%"
"10/25/2013","155.66","155.18","155.66","155.18","0.31%"
"10/24/2013","155.18","152.70","155.18","152.70","1.62%"
"10/23/2013","152.70","150.58","152.70","150.58","1.41%"
